id,ts,strategy,broker,symbol,action,order_type,qty,price,value_usd,fee_usd,pnl_usd,pnl_pct,paper,order_id,notes,lane,won,source,contract_side,forecast_yes_prob,model_prob_gfs,model_prob_ecmwf,weather_mode,forecast_hours_to_resolution
1470,2026-05-24T15:05:22.340987-04:00,reconstructed_kalshi,kalshi,CONTROLH-2028-D,BUY,Limit,4.0,0.75,3.0,0.06,0.0,0.0,0,c0ab408f-063e-477c-8ad2-d9be0bfc01b0,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1469,2026-05-24T15:05:22.515003-04:00,reconstructed_kalshi,kalshi,CONTROLS-2028-D,BUY,Limit,5.0,0.74,3.7,0.07,0.0,0.0,0,d1f99d1a-48b8-47d9-9c00-ce58313efc48,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1468,2026-05-24T15:05:22.711337-04:00,reconstructed_kalshi,kalshi,GOVPARTYLA-27-D,BUY,Limit,4.0,0.8,3.2,0.05,0.0,0.0,0,3d99fe20-4602-4aa8-9fab-c1a0a0679f5f,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1467,2026-05-28T13:27:44.231502-04:00,reconstructed_kalshi,kalshi,KXIMPEACHCABINET-26JUL01,BUY,Limit,1.0,0.02,0.02,0.0014,0.0,0.0,0,831ce93b-e898-47b5-85da-5e7a49837f7a,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1466,2026-05-28T13:28:06.832637-04:00,reconstructed_kalshi,kalshi,KXIMPEACHCABINET-26JUL01,SELL,Limit,1.0,0.981,0.981,0.0014,0.0,0.0,0,ad28f6e9-15f2-4fa5-a7b3-1cba4bbe7bf0,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1465,2026-05-28T13:28:18.212879-04:00,reconstructed_kalshi,kalshi,KXIMPEACHCABINET-26JUL01,SELL,Limit,1.0,0.981,0.981,0.0014,0.0,0.0,0,ce18622b-dc80-4e43-9387-8fb522803dd2,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1464,2026-05-28T13:35:45.171144-04:00,reconstructed_kalshi,kalshi,KXIMPEACHCABINET-26JUL01,BUY,Limit,1.0,0.02,0.02,0.0014,0.0,0.0,0,c19b8b03-ab43-4e0d-a384-4687de2e59f2,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1463,2026-05-28T13:35:45.703572-04:00,reconstructed_kalshi,kalshi,KXIMPEACHCABINET-26JUL01,SELL,Limit,1.0,0.981,0.981,0.0014,0.0,0.0,0,97542f66-29a5-441e-ac1f-abfdbb030128,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1462,2026-05-28T13:38:11.815585-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26MAY28-T83,BUY,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,fc6e8265-6301-411b-8559-454f7f10f847,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1461,2026-05-31T04:15:07.757112-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26MAY31-B74.5,BUY,Limit,48.0,0.59,28.32,0.8128,0.0,0.0,0,33050bea-bbdb-4c26-958a-2d1bac9cbe4b,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1460,2026-05-31T04:15:08.364307-04:00,reconstructed_kalshi,kalshi,KXHIGHCHI-26MAY31-B74.5,BUY,Limit,118.0,0.4898932203389831,57.8074,2.0643,0.0,0.0,0,64e2319c-48f2-47a0-b292-32ca84d32079,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1459,2026-05-31T04:15:08.635533-04:00,reconstructed_kalshi,kalshi,KXHIGHMIA-26MAY31-B90.5,BUY,Limit,109.0,0.4693761467889908,51.162,1.9005,0.0,0.0,0,640009f6-0dd6-4c74-9815-8b7565216f22,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1458,2026-05-31T04:15:08.822733-04:00,reconstructed_kalshi,kalshi,KXHIGHCHI-26MAY31-T74,BUY,Limit,82.0,0.3202439024390244,26.26,1.2496,0.0,0.0,0,14120308-af36-4d40-94d9-92cd9bf7058d,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1457,2026-05-31T04:35:41.449611-04:00,reconstructed_kalshi,kalshi,KXLOWTPHX-26MAY31-T65,BUY,Limit,16.0,0.01,0.16,0.0111,0.0,0.0,0,b45b6a5e-f0fc-499e-9b17-5694028d67a2,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1456,2026-05-31T04:35:47.517424-04:00,reconstructed_kalshi,kalshi,KXHIGHLAX-26MAY31-T68,BUY,Limit,16.0,0.01,0.16,0.0111,0.0,0.0,0,02dd2c94-1531-4996-9c9e-f352f9ef4cdf,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1455,2026-05-31T04:35:47.690087-04:00,reconstructed_kalshi,kalshi,KXHIGHLAX-26MAY31-B68.5,BUY,Limit,16.0,0.01,0.16,0.0111,0.0,0.0,0,e0cbe4a8-3fe4-40c0-b18a-f23aacd6be94,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1454,2026-05-31T04:35:48.817249-04:00,reconstructed_kalshi,kalshi,KXLOWTHOU-26MAY31-B69.5,BUY,Limit,2.0,0.06,0.12,0.0079,0.0,0.0,0,92c16c24-8aa7-4991-be04-7a4f1952d092,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1453,2026-05-31T18:29:11.930169-04:00,reconstructed_kalshi,kalshi,KXHIGHCHI-26MAY31-B74.5,SELL,Market,118.0,0.01,1.18,0.0818,0.0,0.0,0,8edf508d-cc76-4eca-bf62-23dd6531a128,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1452,2026-05-31T18:30:01.951274-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26MAY31-B74.5,SELL,Market,48.0,0.14653541666666667,7.0337,0.4203,0.0,0.0,0,34cc4752-32ca-49d4-831a-b19ba8b5fdbb,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1451,2026-05-31T18:31:36.237565-04:00,reconstructed_kalshi,kalshi,KXIMPEACHCABINET-26JUL01,SELL,Market,1.0,0.018,0.018,0.0013,0.0,0.0,0,83337377-99f8-483e-93c5-7c30cad9d2a0,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1450,2026-05-31T18:37:03.346650-04:00,reconstructed_kalshi,kalshi,KXNBAGAME-26JUN03NYKSAS-NYK,BUY,Market,51.77,0.37,19.1549,0.8448,0.0,0.0,0,f65c21dd-9f12-499d-bd54-bb9a9c415073,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1449,2026-06-01T07:38:21.688241-04:00,reconstructed_kalshi,kalshi,KXLOWTHOU-26JUN01-T77,BUY,Limit,3457.0,0.01,34.57,2.3958,0.0,0.0,0,ec0e561f-22d8-4a9a-9388-1ab437c68248,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1448,2026-06-01T07:38:22.540492-04:00,reconstructed_kalshi,kalshi,KXHIGHLAX-26JUN01-T68,BUY,Limit,3457.0,0.01,34.57,2.3958,0.0,0.0,0,04c13da1-3765-45ed-9f2c-4beb9590db43,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1447,2026-06-01T07:38:22.927520-04:00,reconstructed_kalshi,kalshi,KXLOWTLV-26JUN01-T65,BUY,Limit,3457.0,0.01,34.57,2.3958,0.0,0.0,0,2829274a-d0b6-4022-b55e-6a6129ad2499,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1446,2026-06-01T12:56:31.153889-04:00,reconstructed_kalshi,kalshi,KXHIGHTHOU-26JUN01-T89,BUY,Limit,93.0,0.01,0.93,0.0645,0.0,0.0,0,832ccdff-640d-4980-817d-d50df54e71f1,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1445,2026-06-01T12:56:48.717945-04:00,reconstructed_kalshi,kalshi,KXLOWTPHX-26JUN01-B74.5,BUY,Limit,93.0,0.01,0.93,0.0645,0.0,0.0,0,2a35eddd-e5c8-47da-a72a-85d1f6711ae1,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1444,2026-06-01T12:56:49.000316-04:00,reconstructed_kalshi,kalshi,KXLOWTPHX-26JUN01-B72.5,BUY,Limit,93.0,0.01,0.93,0.0645,0.0,0.0,0,b356b9b9-915d-474d-9de1-8f41b3362d83,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1443,2026-06-01T12:56:51.195513-04:00,reconstructed_kalshi,kalshi,KXLOWTHOU-26JUN01-B72.5,BUY,Limit,7.0,0.041428571428571426,0.29,0.0196,0.0,0.0,0,6fe984c0-fee7-4dc4-b440-60287d827770,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1442,2026-06-01T12:56:56.589794-04:00,reconstructed_kalshi,kalshi,KXHIGHTATL-26JUN01-T89,BUY,Limit,13.0,0.030000000000000002,0.39,0.0265,0.0,0.0,0,350b4bd7-a340-4dc5-8dde-bb714c3e4518,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1441,2026-06-01T15:25:51.181504-04:00,reconstructed_kalshi,kalshi,CONTROLH-2028-D,SELL,Market,4.0,0.35,1.4,0.0637,0.0,0.0,0,0ba5f881-98ca-463d-b7d4-33f63e9245b3,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1440,2026-06-01T15:26:01.362043-04:00,reconstructed_kalshi,kalshi,GOVPARTYLA-27-D,SELL,Market,4.0,0.92,3.68,0.0207,0.0,0.0,0,8216601e-d496-40b0-836d-4585ac277f42,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1439,2026-06-01T15:26:11.019551-04:00,reconstructed_kalshi,kalshi,KXNBAGAME-26JUN03NYKSAS-NYK,SELL,Market,51.77,0.64,33.1328,0.835,0.0,0.0,0,a28b8eae-be41-4e62-88a5-dcaf9e999f65,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1438,2026-06-01T15:26:23.599759-04:00,reconstructed_kalshi,kalshi,CONTROLS-2028-D,SELL,Market,5.0,0.5,2.5,0.0875,0.0,0.0,0,e17e82bc-984c-4d8f-83b4-4e47808f4cab,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1437,2026-06-01T23:01:59.151448-04:00,reconstructed_kalshi,kalshi,KXHIGHTATL-26JUN01-T82,SELL,Limit,422.0,0.01,4.22,0.2925,0.0,0.0,0,c53dd994-8b25-4e28-b1f2-438de4f9a1e7,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1436,2026-06-01T23:01:59.910239-04:00,reconstructed_kalshi,kalshi,KXLOWTATL-26JUN01-T67,BUY,Limit,449.0,0.01,4.49,0.3112,0.0,0.0,0,8daeff0f-1139-4e8b-a425-7c42cec03f09,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1435,2026-06-01T23:02:27.470179-04:00,reconstructed_kalshi,kalshi,KXHIGHTATL-26JUN01-T82,SELL,Limit,422.0,0.01,4.22,0.2925,0.0,0.0,0,f6b074fa-7f56-4323-9b4b-cd7f87ac0dea,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1434,2026-06-01T23:02:27.692550-04:00,reconstructed_kalshi,kalshi,KXLOWTATL-26JUN01-B66.5,BUY,Limit,449.0,0.01,4.49,0.3112,0.0,0.0,0,bc5eb88b-ba25-444e-8bbf-7268039a664d,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1433,2026-06-01T23:02:32.981144-04:00,reconstructed_kalshi,kalshi,KXHIGHDEN-26JUN01-B77.5,BUY,Limit,252.0,0.01,2.52,0.1747,0.0,0.0,0,50e25142-c10f-4e16-8d29-c3a6f1e22c5b,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1432,2026-06-01T23:12:58.922229-04:00,reconstructed_kalshi,kalshi,KXHIGHLAX-26JUN01-B68.5,BUY,Limit,26.0,0.01,0.26,0.0181,0.0,0.0,0,18a75f8b-3c3c-4b0e-9af9-a9300a40dc1e,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1431,2026-06-01T23:13:24.689646-04:00,reconstructed_kalshi,kalshi,KXHIGHTATL-26JUN02-T75,BUY,Limit,13.0,0.02,0.26,0.0179,0.0,0.0,0,79ec264c-97ee-45a7-89bf-33a5074f7e0e,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1430,2026-06-01T23:13:25.718592-04:00,reconstructed_kalshi,kalshi,KXHIGHAUS-26JUN02-T90,BUY,Limit,5.0,0.04,0.2,0.0135,0.0,0.0,0,ad84edf1-feaa-4663-b078-d406f188d2d0,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1429,2026-06-01T23:13:27.913199-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN01-T70,BUY,Limit,26.0,0.01,0.26,0.0181,0.0,0.0,0,30906bfc-0203-4fac-8a46-cb5b39edc664,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1428,2026-06-01T23:13:28.805357-04:00,reconstructed_kalshi,kalshi,KXHIGHTHOU-26JUN01-B89.5,BUY,Limit,17.0,0.01,0.17,0.0118,0.0,0.0,0,dcde312a-9719-4cff-9d1b-8e405051c810,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1427,2026-06-01T23:18:31.742968-04:00,reconstructed_kalshi,kalshi,KXHIGHTATL-26JUN02-B75.5,BUY,Limit,1.0,0.02,0.02,0.0014,0.0,0.0,0,19180a0e-2b7f-4656-a104-b51829c83b15,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1426,2026-06-01T23:35:36.789190-04:00,reconstructed_kalshi,kalshi,KXLOWTLV-26JUN01-B71.5,BUY,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,2b81ad59-7452-43a2-8fe0-60fe0d9b28f4,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1425,2026-06-01T23:35:49.612178-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN01-T96,BUY,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,8b09e2ec-dde2-49f3-8415-f6f02086fc01,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1424,2026-06-01T23:35:49.920800-04:00,reconstructed_kalshi,kalshi,KXHIGHDEN-26JUN01-T77,BUY,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,b54f4c0e-aba6-4b01-9af3-5986f757fd1e,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1423,2026-06-01T23:35:50.222068-04:00,reconstructed_kalshi,kalshi,KXHIGHAUS-26JUN01-T92,BUY,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,c057144c-9b23-4946-8a17-91f52762d14e,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1422,2026-06-01T23:35:50.646200-04:00,reconstructed_kalshi,kalshi,KXHIGHTPHX-26JUN01-T100,BUY,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,6bd82676-3a69-4c36-90d5-1f14478e5cc6,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1421,2026-06-02T00:01:24.406237-04:00,reconstructed_kalshi,kalshi,KXHIGHTPHX-26JUN01-T100,SELL,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,dd8eb27e-0bc9-40f3-ae27-34a06cd068d1,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1420,2026-06-02T00:03:32.795361-04:00,reconstructed_kalshi,kalshi,KXHIGHTPHX-26JUN01-T100,SELL,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,47c96523-f626-4075-bb9d-8488c8d1dcb6,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1419,2026-06-02T00:05:38.996621-04:00,reconstructed_kalshi,kalshi,KXHIGHTPHX-26JUN01-T100,SELL,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,08bdee67-a9e5-4b6d-9cbf-53535b115e51,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1418,2026-06-02T00:08:15.068330-04:00,reconstructed_kalshi,kalshi,KXHIGHTPHX-26JUN01-T100,SELL,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,daa4ffb0-41be-46e7-842f-931928fadc44,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1417,2026-06-02T00:10:56.267097-04:00,reconstructed_kalshi,kalshi,KXHIGHTPHX-26JUN01-T100,SELL,Limit,1.0,0.01,0.01,0.0007,0.0,0.0,0,f2f22987-bc01-430f-9f66-9752a506a7ca,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1416,2026-06-02T13:32:17.967422-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN02-B75.5,BUY,Limit,33.0,0.2940121212121212,9.7024,0.4257,0.0,0.0,0,db525934-3c23-457e-b6b0-0ab61e7dd582,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1415,2026-06-02T13:32:18.666245-04:00,reconstructed_kalshi,kalshi,KXLOWTATL-26JUN02-T66,BUY,Limit,19.0,0.47,8.93,0.3314,0.0,0.0,0,5149fcb6-45c9-4339-8321-63b92021f547,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1414,2026-06-02T14:10:16.468558-04:00,reconstructed_kalshi,kalshi,KXHIGHMIA-26JUN03-B86.5,BUY,Limit,42.0,0.21714285714285714,9.12,0.4853,0.0,0.0,0,35044cee-2443-4d5f-a086-7b3b33d13ce4,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1413,2026-06-02T14:10:16.737802-04:00,reconstructed_kalshi,kalshi,KXHIGHMIA-26JUN03-B84.5,BUY,Limit,29.0,0.35000000000000003,10.15,0.4619,0.0,0.0,0,c09afd66-5a5b-4391-a3f2-5eeba424df30,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1412,2026-06-02T14:12:20.875466-04:00,reconstructed_kalshi,kalshi,KXLOWTPHX-26JUN03-T77,SELL,Limit,23.0,0.93,21.39,0.1049,0.0,0.0,0,41883e6b-2f61-4cd4-b1c3-eab8cdab6256,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1411,2026-06-02T14:12:29.456462-04:00,reconstructed_kalshi,kalshi,KXLOWTLV-26JUN03-B74.5,BUY,Limit,10.0,0.544,5.44,0.1219,0.0,0.0,0,f8183c00-b895-4e13-b33c-20d8e9c83d40,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1410,2026-06-02T14:40:54.287305-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,21.0,0.0,0.0,0.0,0.0,0.0,0,a9847732-f815-4f11-95ff-8216cc426e32,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1409,2026-06-02T14:41:15.308273-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,SELL,Limit,21.0,0.8673619047619048,18.2146,0.1692,0.0,0.0,0,f60932d8-fece-43f8-9daa-84722d983393,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1408,2026-06-02T14:43:02.976547-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,19.0,0.03789473684210526,0.72,0.0414,0.0,0.0,0,84a2ceb4-0bb4-4254-90bb-dfdf13ca6b6b,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1407,2026-06-02T14:45:26.966076-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,16.0,0.045,0.72,0.0414,0.0,0.0,0,01d0860f-05d2-474b-9541-516920a17d98,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1406,2026-06-02T14:47:56.973981-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,15.0,0.06333333333333332,0.95,0.0539,0.0,0.0,0,5672dea1-14aa-4889-b464-c2cd0f0a6ae6,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1405,2026-06-02T14:50:25.285541-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,14.0,0.0,0.0,0.0,0.0,0.0,0,b051eb10-1f2b-4610-8424-04fd9fd1b1da,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1404,2026-06-02T14:52:35.279164-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,14.0,0.09999999999999999,1.4,0.0784,0.0,0.0,0,97527897-4044-4154-88e4-cc94a3f7e86d,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1403,2026-06-02T14:54:40.130806-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,12.0,0.21,2.52,0.1397,0.0,0.0,0,b277b3ff-97dc-464e-b9b3-5516d0ec9fe1,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1402,2026-06-02T14:56:50.658889-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,11.0,0.21,2.31,0.1278,0.0,0.0,0,16ffa4e4-45f9-4519-aed1-ce365954815f,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1401,2026-06-02T14:59:00.457375-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,9.0,0.21,1.89,0.1048,0.0,0.0,0,f7e4fa2e-7e44-4c87-b794-1ab323a3d049,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1400,2026-06-02T14:59:00.729375-04:00,reconstructed_kalshi,kalshi,KXHIGHCHI-26JUN03-T80,BUY,Limit,1.0,0.15,0.15,0.009,0.0,0.0,0,098c6db7-afea-4a1e-b3d2-b6d84e50554a,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1399,2026-06-02T15:01:08.052537-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,7.0,0.20428571428571426,1.43,0.0798,0.0,0.0,0,8475d070-a466-49fe-84fd-06e80ef87da0,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1398,2026-06-02T15:03:18.565780-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,6.0,0.17500000000000002,1.05,0.0582,0.0,0.0,0,00ff93e9-31e3-4be5-a4bf-a15419aa6e5f,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1397,2026-06-02T15:05:31.001793-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,5.0,0.21200000000000002,1.06,0.0586,0.0,0.0,0,3e2b3dfb-f7dc-4591-99c3-fa865089002e,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1396,2026-06-02T15:07:39.966816-04:00,reconstructed_kalshi,kalshi,KXHIGHTLV-26JUN02-B98.5,BUY,Limit,5.0,0.16799999999999998,0.84,0.0465,0.0,0.0,0,064c3dfe-6f5c-4a20-982e-99b214b86965,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1395,2026-06-02T15:09:39.836375-04:00,reconstructed_kalshi,kalshi,KXHIGHDEN-26JUN02-T79,SELL,Limit,8.0,0.14,1.12,0.0675,0.0,0.0,0,650e531c-32eb-4957-8b25-0fddced630e8,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1394,2026-06-02T23:30:11.589437-04:00,reconstructed_kalshi,kalshi,KXLOWTATL-26JUN02-B65.5,BUY,Limit,85.0,0.31,26.35,1.2728,0.0,0.0,0,12d25b3b-e0ec-4066-b726-e2fa24132776,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1393,2026-06-02T23:30:13.261307-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,BUY,Limit,15.0,0.186,2.79,0.159,0.0,0.0,0,3d2cc67c-33bf-4f3b-8b71-8e31c9b42db1,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1392,2026-06-02T23:46:27.180069-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN02-B75.5,SELL,Limit,33.0,0.01,0.33,0.0229,0.0,0.0,0,188fb0fa-5111-44c3-b4da-ab38b71a9644,reconstructed_from_kalshi_api,lane2,,live_v10,YES,,,,,
1391,2026-06-02T23:48:54.057209-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,SELL,Limit,15.0,0.21600000000000003,3.24,0.1779,0.0,0.0,0,7a135ae3-5a24-4d35-b443-370513c78085,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1390,2026-06-02T23:51:01.097343-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,SELL,Limit,15.0,0.196,2.94,0.1655,0.0,0.0,0,6b0f238f-74db-4784-b26c-2874d141c904,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1389,2026-06-02T23:53:10.697556-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,SELL,Limit,15.0,0.196,2.94,0.1655,0.0,0.0,0,844e58c8-7ee7-4b34-ba9b-2b64db1e434c,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1388,2026-06-02T23:55:20.289169-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,SELL,Limit,15.0,0.206,3.09,0.1718,0.0,0.0,0,69ab3385-a400-4267-b806-634c6f0fc3c4,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1387,2026-06-02T23:57:30.843063-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,SELL,Limit,15.0,0.206,3.09,0.1718,0.0,0.0,0,0dbdd2a0-f307-4ac4-8481-a66302c224b4,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1386,2026-06-03T00:00:24.317108-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,SELL,Limit,15.0,0.19,2.85,0.1617,0.0,0.0,0,e2f1cb1e-e49b-4cf1-ab08-f87645cafc75,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1385,2026-06-03T00:02:34.875790-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,SELL,Limit,15.0,0.196,2.94,0.1655,0.0,0.0,0,5a06deff-5554-4e0e-aa89-ebee6d6e6ee9,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1384,2026-06-03T00:04:53.348752-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,SELL,Limit,15.0,0.24000000000000002,3.6,0.1916,0.0,0.0,0,cf72532b-0b50-4619-9db9-7dd1bd5abe03,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1383,2026-06-03T00:07:10.472082-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,SELL,Limit,15.0,0.286,4.29,0.2145,0.0,0.0,0,0c575991-5d48-4a58-b192-d93b3578cc1d,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
1382,2026-06-03T00:09:19.963120-04:00,reconstructed_kalshi,kalshi,KXHIGHNY-26JUN03-T83,SELL,Limit,15.0,0.3024866666666667,4.5373,0.2216,0.0,0.0,0,e87cf1ac-8de9-4746-af30-cc9bd4ae4f9a,reconstructed_from_kalshi_api,lane2,,live_v10,NO,,,,,
